date,open,close,high,low,volume,code
2020-01-02,3.87,3.96,3.97,3.85,11738341.0,300022
2020-01-03,3.96,4.04,4.07,3.93,13971250.0,300022
2020-01-06,4.02,4.02,4.1,3.96,14429917.0,300022
2020-01-07,4.06,4.04,4.08,4.0,9207710.0,300022
2020-01-08,4.04,3.93,4.04,3.93,8566716.0,300022
2020-01-09,3.97,4.0,4.02,3.96,6267620.0,300022
2020-01-10,4.0,3.97,4.03,3.96,4794020.0,300022
2020-01-13,3.97,3.97,3.98,3.91,5044700.0,300022
2020-01-14,3.98,4.0,4.0,3.94,7020600.0,300022
2020-01-15,3.99,3.9,3.99,3.89,5824261.0,300022
2020-01-16,3.92,4.03,4.12,3.89,21359028.0,300022
2020-01-17,4.03,4.21,4.27,4.01,26514828.0,300022
2020-01-20,4.19,4.08,4.2,4.07,11150135.0,300022
2020-01-21,4.04,4.02,4.12,4.01,8101303.0,300022
2020-01-22,4.03,3.98,4.05,3.94,7032235.0,300022
2020-01-23,3.96,3.86,3.99,3.82,7657100.0,300022
2020-02-03,3.47,3.47,3.47,3.47,1651800.0,300022
2020-02-04,3.15,3.22,3.37,3.15,15396504.0,300022
2020-02-05,3.28,3.34,3.37,3.25,8594814.0,300022
2020-02-06,3.44,3.49,3.5,3.38,7835348.0,300022
2020-02-07,3.44,3.45,3.49,3.39,7094331.0,300022
2020-02-10,3.44,3.68,3.7,3.41,12546213.0,300022
2020-02-11,3.65,3.57,3.65,3.51,7754774.0,300022
2020-02-12,3.55,3.6,3.64,3.53,5658101.0,300022
2020-02-13,3.62,3.53,3.64,3.53,5411601.0,300022
2020-02-14,3.53,3.51,3.57,3.49,4413900.0,300022
2020-02-17,3.65,3.7,3.77,3.6,10238831.0,300022
2020-02-18,3.69,3.78,3.8,3.67,9802721.0,300022
2020-02-19,3.79,3.85,3.93,3.71,11065170.0,300022
2020-02-20,3.82,3.84,3.88,3.73,10187771.0,300022
2020-02-21,3.84,3.86,3.9,3.81,8917302.0,300022
2020-02-24,3.85,3.89,3.93,3.8,9538364.0,300022
2020-02-25,3.8,3.92,3.93,3.73,11342294.0,300022
2020-02-26,4.31,4.31,4.31,4.31,16353841.0,300022
2020-02-27,4.31,3.98,4.31,3.96,33101601.0,300022
2020-02-28,3.7,3.74,3.85,3.68,14809651.0,300022
2020-03-02,3.68,3.82,3.88,3.66,9037107.0,300022
2020-03-03,4.05,3.89,4.05,3.83,10297897.0,300022
2020-03-04,3.83,3.97,4.04,3.83,11349462.0,300022
2020-03-05,4.01,4.09,4.13,3.96,14410568.0,300022
2020-03-06,4.03,4.03,4.08,3.98,9911911.0,300022
2020-03-09,3.98,4.0,4.07,3.92,10905713.0,300022
2020-03-10,3.92,4.0,4.02,3.82,11263600.0,300022
2020-03-11,4.0,4.31,4.33,3.97,20074873.0,300022
2020-03-12,4.13,4.26,4.5,4.04,24815805.0,300022
2020-03-13,3.98,4.4,4.45,3.93,22266666.0,300022
2020-03-16,4.44,4.09,4.52,4.08,20024490.0,300022
2020-03-17,4.05,3.91,4.16,3.84,10608900.0,300022
2020-03-18,3.95,3.9,4.08,3.89,8435300.0,300022
2020-03-19,3.86,3.92,3.97,3.73,9260757.0,300022
2020-03-20,3.98,3.99,4.02,3.89,4968200.0,300022
2020-03-23,3.87,3.8,3.99,3.76,6613200.0,300022
2020-03-24,3.82,3.87,3.89,3.75,5241300.0,300022
2020-03-25,3.97,3.95,4.0,3.92,5829000.0,300022
2020-03-26,3.97,4.09,4.15,3.92,11186745.0,300022
2020-03-27,4.09,3.97,4.16,3.92,8883871.0,300022
2020-03-30,3.95,3.96,4.13,3.9,13104588.0,300022
2020-03-31,4.0,4.18,4.25,3.95,20272426.0,300022
2020-04-01,4.11,4.02,4.15,4.0,13898109.0,300022
2020-04-02,4.0,3.93,4.0,3.86,10859861.0,300022
2020-04-03,3.91,3.83,3.98,3.81,8046404.0,300022
2020-04-07,3.9,4.12,4.14,3.85,19403271.0,300022
2020-04-08,4.11,4.17,4.25,4.05,19060646.0,300022
2020-04-09,4.2,4.13,4.22,4.09,10896601.0,300022
2020-04-10,4.1,3.93,4.14,3.9,16349913.0,300022
2020-04-13,3.97,3.95,4.04,3.91,8544600.0,300022
2020-04-14,3.92,3.99,3.99,3.9,6854956.0,300022
2020-04-15,3.97,4.02,4.09,3.94,8223919.0,300022
2020-04-16,3.95,4.0,4.04,3.93,6478500.0,300022
2020-04-17,4.02,3.9,4.02,3.9,7927900.0,300022
2020-04-20,3.94,3.91,3.94,3.86,3728300.0,300022
2020-04-21,3.95,4.29,4.29,3.93,42777038.0,300022
2020-04-22,4.3,4.39,4.48,4.16,49520664.0,300022
2020-04-23,4.42,4.23,4.59,4.22,33689402.0,300022
2020-04-24,4.23,4.19,4.58,4.17,29061541.0,300022
2020-04-27,4.1,4.35,4.48,4.01,32539854.0,300022
2020-04-28,4.35,4.35,4.35,4.35,0.0,300022
2020-04-29,4.35,4.35,4.35,4.35,0.0,300022
